"RMSERegLasso" "RMSERegRidge" "RMSERegelasticnet"
"472" 5.91393089032653 5.78089896995337 5.64122427486026
"473" 4.68699760603481 4.61467528815024 4.63306425827882
"474" 5.5428987603358 5.47299943623296 5.45184881370852
"475" 5.35782038824117 5.1040477329958 4.99002357115793
"476" 5.48119974443932 5.28639866279843 5.24460265902146
"477" 4.95285201396453 4.73967898688877 4.84663241918034
"478" 4.52552852673582 4.46228162730012 4.4329800397368
"479" 4.68143379904391 4.72352705155787 4.63459141254625
"480" 5.02965602728479 4.8862420897955 4.89353731182821
"481" 5.31579656389446 5.01836990465092 4.97294491427516
"482" 4.9736365520869 4.9675968803917 5.06117375420677
"483" 5.06075759186528 4.7797215537327 4.69689148582724
"484" 5.11285871341334 5.08342129854386 5.13742170177864
"485" 4.15496700214239 4.01342320226715 4.01544008124006
"486" 4.72156404775924 4.57348116604824 4.57579958745067
"487" 4.50646815495067 4.38048437858012 4.32996968481096
"488" 4.86747376897851 4.63244585093291 4.53541033733686
"489" 5.2598589527966 4.83712235146141 5.0268036534682
"490" 4.96189407603934 4.67049472572805 4.59343891242556
"491" 5.27130983787871 5.27920199261092 5.0834272738325
"492" 4.17871468175565 4.18314069478445 4.12086315412661
"493" 4.78036674876506 4.85113747224548 4.76655933927436
"494" 4.80281278581571 4.65685512228531 4.56704158138474
"495" 5.37185416627744 5.29921121088807 5.2140469623745
"496" 5.31417937522044 5.1706338068391 5.0621150958311
"497" 5.30378467935626 5.26887833087889 5.12578978236508
